Index,Product_URL,Author,Shop,Rating,Used_Time,Comment
427,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Nhật Ngọc Phạm,ĐMX,4,1 tuần,
428,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Nguyễn Phú Trọng,ĐMX,4,1 tuần,
429,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Cô Hương,ĐMX,4,1 tuần,
430,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Thầy Chiến,ĐMX,4,1 tuần,
431,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Tuyết,ĐMX,5,1 tuần,
432,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Toàn,ĐMX,5,1 tuần,
433,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Trần Thị Thanh Thùy,ĐMX,5,1 tuần,
434,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Nguyễn Trọng Phú,ĐMX,4,1 tuần,
435,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Nguyễn Thị Thu Thảo,ĐMX,4,1 tuần,
436,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Đỗ Thị Hồng Thu,ĐMX,4,1 tuần,
437,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Lâm Hồng Chúc,ĐMX,4,1 tuần,
438,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Nguyễn Thị Bé Chi,ĐMX,4,1 tuần,
439,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Trúc,ĐMX,3,1 tuần,
440,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Hoang Thái Mỹ,ĐMX,4,1 tuần,
441,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Phượng,ĐMX,5,1 tuần,
442,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Chị Lan,ĐMX,2,1 tuần,
443,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Võ Thương Thương,ĐMX,5,1 tuần,
444,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Anh Trung,ĐMX,3,1 tuần,
445,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Nguyễn Văn Vương,ĐMX,4,1 tuần,
