source,appid,review_id,steam_language,created_at,updated_at,voted_up,votes_up,votes_funny,comment_count,weighted_vote_score,steam_purchase_type,received_for_free,written_during_early_access,steam_deck,review_text,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_playtime_at_review,author_last_played
steam,2608050,162939135,english,2024-04-15T16:57:19+00:00,2024-04-15T16:57:19+00:00,True,1,0,0,0.523809552192687988,,False,False,,"Cats Hidden in Jingle Jam"" is a game that combines the thrill of searching for hidden objects with the festive charm of the Christmas season. The premise is simple: find all the cats hidden in festive scenes full of charming details. From adorable costumed kittens to decorations sparkling Christmas decorations, the game offers a visually appealing experience that is sure to delight feline and Christmas lovers.

However, despite its initial charm, the game has some limitations that may affect the player's experience in the long run. The lack of variety in the scenes and the absence of additional challenges beyond finding cats can make the gameplay become monotonous after a while. Additionally, the lack of customization options or alternative game modes could limit its appeal to those looking for a more diverse and lengthy experience.

In short, ""Cats Hidden in Jingle Jam"" is a fun and endearing proposal to enjoy during the Christmas season, especially for lovers of cats and the search for hidden objects. However, its lack of depth and variety may leave some players wanting more after a while.
6/10",76561199558177306,110,15,25,0,25,2024-04-15T16:53:15+00:00
steam,2608050,155776326,english,2024-01-11T21:46:22+00:00,2024-01-15T03:45:15+00:00,True,1,0,0,0.523809552192687988,,False,False,,"love me some cats. love me a free game. love finding things. love achievement noise. love feeling accomplished. good game.

(i love how the cats are hidden into the architecture and buildings)",76561199605594231,0,1,12,0,9,2024-01-11T22:14:19+00:00
steam,2608050,155659178,english,2024-01-10T01:13:04+00:00,2024-01-10T01:13:04+00:00,True,1,0,0,0.523809552192687988,,False,False,,"Honestly one of the best find the cats games imo. the art style is very nice and doesnt hurt my eyes like others do. also there is a fun amount of other non cats to interact with, and i like the fireworks at the end of the game. sometimes things look like cats but arent and thats fun. very good game",76561198356188387,0,3,21,0,8,2024-01-16T22:29:17+00:00
steam,2608050,155588013,english,2024-01-08T23:28:08+00:00,2024-01-08T23:28:08+00:00,True,1,1,0,0.523809552192687988,,False,False,,"- this is lidolay the best game ive ever played ever 
- amazing to distract yourself from things i dunno
- it helps me pass time 
- only downside is that theres one map, however theres multiple games so it doesnt really matter",76561199596274867,0,1,201,0,184,2024-01-08T23:39:37+00:00
steam,2608050,155508397,english,2024-01-07T20:58:09+00:00,2024-01-07T20:58:09+00:00,True,1,0,0,0.523809552192687988,,False,False,,"What an amazing game! This might be the best simple hidden game ever.

It was delightful to play. I was smiling the whole time! The art was super cute and consistent, but not bland at all. And each cat actually looked like a cat, it wasn't just a part of a cat's body.

I loved that each cat had a name, and each had a different meow! How much work must that have been!

Has a nice feature of zooming, which allowed me to find the last couple of cats.

The music was very charming.

At the end I loved the little celebration with lights and fireworks! The only thing even better was to have a fully coloured picture, but that is reaaally too much work haha.

What an amazing game, and it's free! Play it!",76561199041712464,0,52,10,0,10,2024-01-07T20:54:16+00:00
steam,2608050,155039042,english,2024-01-02T06:43:11+00:00,2024-01-02T06:43:11+00:00,True,1,0,0,0.523809552192687988,,False,False,,"This game is delightful. I smiled at each cat's meow; some of them made me laugh out loud. The extra stuff that you ""unlock"" by clicking certain things is fun and cute. Oh, and I enjoy getting 100 easy achievements, too!",76561198005095732,373,23,11,0,11,2024-01-02T06:30:54+00:00
steam,2608050,153556703,english,2023-12-14T06:32:32+00:00,2023-12-14T06:32:32+00:00,True,1,0,0,0.523809552192687988,,True,False,,Great game ... took me 15 mins to find all cats ... the black and white does a number on your eyes to make you not see the cats lol ...,76561198067709338,0,26,23,0,23,2023-12-14T06:31:38+00:00
steam,2608050,153362930,english,2023-12-11T10:01:34+00:00,2024-01-21T23:43:27+00:00,True,1,0,0,0.523809552192687988,,False,False,,"""Cats Hidden in Jingle Jam"" is a hidden object game in which you have to find all the cats hidden around a festive holiday village. This game has a hint/reset button, a festive soundtrack with different sound effects, a save feature, hidden secrets in the environment, animation elements, 100 achievements, and 100 cats.
It's a very short game as it took me only 3 minutes to finish it and get all the achievements (all the achievements can be acquired in one sitting). It has only one ending and there is a save feature, so you can restart or continue the game from the moment you left off. I would rate its difficulty as 1/10 since the gameplay is minimal, there's a hint button available for unlimited use, and the instructions remain clear throughout the entire game (you need to find and right-click on each cat).
Travellin Cats, in collaboration with The Yogscast, presents ""Cats Hidden in Jingle Jam"" - a free Christmas-themed hidden object game that includes all necessary controls (turning music/sounds on/off, zoom in/out, a hint button, and a reset button), along with some hidden surprises. The goal of the game is to click on every single cat hidden in the picture and this may sound easy, but in game it can be very challenging due to the cats having different kind of shapes and dimensions. The control system is good, and the game's difficulty is well-balanced. After finding all the hidden cats, you will also unlock the ""Timer Mode"" with a leaderboard where you can set and beat your own score (my personal best is 02:13:65). 
All things considered, I would definitely recommend this game to casual players of all ages who want to test their observation skills or who like hidden object games with cats. 😺
If you can't find the last cat then you can watch my full game playthrough here:
https://www.youtube.com/watch?v=8WtkcDuwf0g&ab_channel=Spartakus
P.S. If you like this kind of games then I would also recommend you the ""I commissioned some bees/dogs/cats"" series. Check it out on Steam.
P.P.S. Don't forget to support The Yogscast and their Jingle Jam charity event!
https://jinglejam.tiltify.com/
Happy Holidays, everybody! 🌲",76561199018900644,614,184,91,0,91,2023-12-11T09:35:57+00:00
steam,2608050,153344654,english,2023-12-11T02:08:08+00:00,2023-12-11T02:08:08+00:00,True,1,0,0,0.523809552192687988,,False,False,,Very entertaining! Now I feel the need to buy a cat (warning: can be very addictive). Can't wait to see a Hard mode or a Hell mode. To get a little more serious: a timed 2-player mode where one player can hide objects and the other has to find them.,76561198201246915,197,1,21,0,21,2023-12-11T01:58:36+00:00
steam,2608050,153338189,english,2023-12-10T23:47:18+00:00,2023-12-10T23:47:18+00:00,True,1,0,0,0.523809552192687988,,False,False,,Cats Hidden in Jingle Jam is a delightful hidden object game in which you have to find 100 cats hidden in a hand-drawn black and white winter village. Each cat you find makes a little meowing sound. There are also a number of other objects in the scene that you can interact with. The cats blend in very well into the artwork and a few of them are really tricky to find. The game features a helpful hint system as well.,76561198022854959,906,476,13,0,7,2023-12-10T23:54:08+00:00
steam,2608050,153321772,english,2023-12-10T19:12:34+00:00,2023-12-10T19:12:34+00:00,True,1,2,0,0.523809552192687988,,False,False,,"Great game! Truly amazing, many thanks to the chef. Really knows how to cook these furballs, only needed to find the ingredients to the meal. I recommend, I really do! Especially with sweet and chili sauce.",76561199117443009,91,1,13,0,13,2023-12-10T19:09:46+00:00
steam,2608050,153251049,english,2023-12-09T23:16:03+00:00,2023-12-09T23:17:41+00:00,True,1,0,0,0.523809552192687988,,False,False,,"Please support the Yogscast Jingle Jam for charity! Also, its weird for me in that all the cat names are those of Yogscast members and I know more than half of the names. 

Anywho, easy achievements, free to play, Yogscast themed and made in support of a charity drive. What's not to like?",76561198042044934,2373,449,6,0,6,2023-12-09T23:13:38+00:00
steam,2608050,153213572,english,2023-12-09T14:33:39+00:00,2023-12-09T14:33:39+00:00,True,1,0,0,0.523809552192687988,,False,False,,"---{ meow }---
☐ meow
☐ meow meow
☐ meow
☐ meow
☐ meow meow 
☐ meow
☑ meow

---{ meow }---
☐ meow
☐ meow
☐ meow
☐ meow
☐ meow
☐ meow
☑ meow meow, meow

---{ meow }---
☐ meow
☐ meow
☐ meow
☐ meow
☐ meow
☐ meow
☑ meow

---{ meow- meow }---
☐ meow
☐ meow
☐ meow
☑ meow

---{ meow }---
☐ meow meow meow
☐ meow
☐ meow
☐ meow
☐ meow meow
☑ meow

---{ ? / meow }---
☐ meow
☐ meow
☐ meow
☐ meow
☐ meow
☐ meow
☐ meow
☐ meow
☐ meow, meow
☑ MEEEEEEEEEEEOWWWWWW
",76561198055599382,0,3,12,0,12,2023-12-09T14:27:01+00:00
steam,2608050,153015530,english,2023-12-06T23:28:56+00:00,2023-12-06T23:28:56+00:00,True,1,0,0,0.523809552192687988,,False,False,,INCREDIBLE immersion. The story had me at the edge of my seat for HOURS. Finishing the game and seeing the jolly whereabouts of the lost kittens of Jingle Jam warmed my heart and gave me a reason to live.,76561198095809327,215,11,9,0,9,2023-12-06T23:27:51+00:00
steam,2608050,153015467,english,2023-12-06T23:27:19+00:00,2023-12-06T23:27:19+00:00,True,1,0,0,0.523809552192687988,,True,False,,"Decided to look at the game on a whim, and it was fun and free, so there was no reason not to play. For anyone concerned about the brightness of a white screen, there is an option to turn the brightness down. No dark mode for inverted colours though.",76561198057356510,610,3,13,0,13,2023-12-06T23:19:47+00:00
steam,2608050,152939769,english,2023-12-05T18:08:14+00:00,2023-12-05T18:08:14+00:00,True,2,0,0,0.523809552192687988,,False,False,,"some people rave and wonder of the likes of games like Elden Ring, RE4, Skyrim etc. but such people have not played Cats Hidden in Jingle Jam. This game after each discover leaves you wondering scavenging for more information. To arise to completion of this game is difficult and satisfying but the best more indulging gaming experience I've ever had.",76561198429681115,185,41,12,0,12,2023-12-06T05:30:23+00:00
steam,2608050,152847622,english,2023-12-04T03:39:22+00:00,2023-12-04T03:39:22+00:00,True,1,0,0,0.523809552192687988,,False,False,,"I really like this game, but if only there was a way to find more cats in another part of the world, perhaps in Paris?",76561198108965057,146,10,8,0,8,2023-12-04T03:30:17+00:00
steam,2608050,152828610,english,2023-12-03T20:26:39+00:00,2023-12-03T20:26:39+00:00,True,2,0,0,0.523809552192687988,,False,False,,Lots of little secrets. Kid has played it multiple times learning how to use a mouse. Timer mode if you want to get serious.,76561198030126300,0,11,154,0,96,2024-12-04T22:35:50+00:00
steam,2608050,152682877,english,2023-12-01T23:42:15+00:00,2023-12-01T23:42:15+00:00,True,1,0,0,0.523809552192687988,,False,False,,A relaxing fun little game. Purfect to get you into the Christmas mood with lots of Yogs references if you are a fan :),76561198082628769,0,5,9,0,9,2023-12-29T20:21:34+00:00
steam,2608050,152669529,english,2023-12-01T19:37:10+00:00,2023-12-01T19:37:10+00:00,True,1,0,0,0.523809552192687988,,False,False,,"Absolutely adorable! I hope the Devs add a DLC, so we can keep looking for the kitties, while supporting the Dev team. Even though I loved it, and it's a free game, it's too easy and short. 

Devs, let's get that DLC! ❤❤❤

Much love,

K1tt3h",76561198289694784,0,19,27,0,18,2024-01-04T22:06:34+00:00
steam,2608050,152663537,english,2023-12-01T17:52:28+00:00,2023-12-01T17:52:28+00:00,True,1,0,1,0.523809552192687988,,False,False,,probably the best game on the steam store right now. a truly immaculate experience.,76561198151541471,154,3,39,0,14,2024-03-30T04:00:07+00:00
steam,2608050,158182583,english,2024-02-12T20:26:52+00:00,2024-02-12T20:26:52+00:00,True,5,0,1,0.573516249656677246,,False,False,,"OK, so I may not be the most average reviewer - I play a lot of hidden object games and may be better at spotting hiding places than most; however, that being said, it literally took me so little time to finish this game that I had to reopen it just to get enough time for review.
Now, with that caveat out of the way: it's free, the art is decent, you get a nice little celebratory fireworks show at the end.  I would say it's 100% worth playing.",76561197973052125,5178,778,5,0,5,2024-02-12T20:25:22+00:00
steam,2608050,152739754,english,2023-12-02T18:03:54+00:00,2023-12-02T18:03:54+00:00,True,9,0,0,0.621820449829101562,,False,False,,"Cute little hidden object, the cats go Meow, easy 100% and its free what more could you want",76561198287966307,2637,57,6,0,6,2023-12-02T18:02:45+00:00
steam,2608050,163693980,english,2024-04-27T12:28:32+00:00,2024-04-27T12:28:32+00:00,True,2,0,0,0.52173912525177002,,False,False,,"---{Additional Opinion}---
A short game with cats

---{Gameplay}---
☐ Very good
☐ Good
☑ Nothing special
☐ Bad
☐ Just dont

---{Graphics}---
☐ Masterpiece
☐ Beautiful
☐ Good
☑ Decent
☐ Bad
☐ Awful

---{Audio}---
☐ Very good
☐ Good
☑ Decent
☐ Bad

---{Story}---
☑ Doesnt have (Not counting historical stuff)
☐ Something isnt nothing I guess
☐ Not great
☐ Average
☐ Good
☐ Lovely
☐ Will make you cry or smile a lot

---{Difficulity}---
☑ Easy
☐ Easy to learn / Hard to master
☐ Not so easy
☐ Difficult

---{Game Time}---
☐ Short
☐ Average
☐ Long
☑ Depends on you
☐ Endless

---{Bugs}---
☑ Never had any
☐ Connection errors
☐ Few bugs
☐ Can get annoying
☐ Ruining the game",76561198203790243,0,112,6,0,6,2024-04-27T12:28:19+00:00
steam,2608050,154506307,english,2023-12-27T02:58:00+00:00,2023-12-27T02:58:00+00:00,True,1,0,0,0.52173912525177002,,False,False,,"Super cute game to play during the winter season! 

A wonderful Christmas village we get to careful peek through to find 100 hidden kitties!
The art is fantastic, the music is great and the interaction inside the puzzle and the finale celebration are just so awesome!

The entire 'Cats Hidden In' series is really good and I would recommend you to get them all!",76561198053573780,1973,198,7,0,7,2023-12-27T02:56:07+00:00
steam,2608050,153828956,english,2023-12-18T01:00:33+00:00,2023-12-18T01:00:33+00:00,True,1,0,0,0.52173912525177002,,False,False,,"First Impression: A cute Christmas game where you have to find 100 cats.

Gameplay: Simple and smooth gameplay using either a Xbox controller or wireless mouse. I also enjoyed the lovely animation of the fireworks going off and the little Christmas lights. 

TL;DR Review: A cute and fun cat game to play during the Christmas season.

Would I recommend this?: Yes.

Computer Specs: ASUS ROG Zephyrus G15 Gaming Laptop 15.6"" 24GB RAM 1TB SSD",76561199445305381,0,63,28,0,28,2023-12-04T02:08:00+00:00
steam,2608050,152866597,english,2023-12-04T13:13:16+00:00,2023-12-04T13:13:16+00:00,True,1,0,0,0.52173912525177002,,False,False,,"Another fun little game, find all the cats.
Wel drawn, funny names for the cats and just a enjoyable game to pass some time.",76561198157108921,216,50,42,0,41,2023-12-04T20:04:20+00:00
steam,2608050,152718291,english,2023-12-02T12:32:22+00:00,2023-12-02T12:32:22+00:00,True,1,0,0,0.52173912525177002,,False,False,,"its great when i can hear the sound of the cat each time i found them , and the option of lower the brightness is really great since most of game time will be all white",76561199429211820,14,1,13,0,13,2023-12-02T12:30:39+00:00
steam,2608050,176237995,english,2024-10-02T18:56:05+00:00,2024-10-02T18:56:05+00:00,True,1,0,0,0.519999980926513672,,False,False,,"Really cute game! Love how they meow as you click them, and that there are hidden little easter eggs and tidbits as you go along. The only downside I can think of is how there's an achievement for EVERY SINGLE CAT you click, that is 100 achievements I got spammed with during gameplay. Maybe just change it down to every 10 you find or specific ones that are harder to find? Otherwise, really nice. 9/10",76561198284705857,60,1,35,0,35,2024-10-02T18:51:32+00:00
steam,2608050,152742420,english,2023-12-02T18:46:25+00:00,2023-12-02T18:46:25+00:00,True,1,0,0,0.519999980926513672,,False,False,,"This is just a short free hidden image game (about 5 mins?). It was fine enough with drawing style similar to Hidden Through Time series.

I appreciated the sound settings and even brightness setting in the game. However, the incessant achievement pinging from Steam was painful and in order to finish it I had to mute the sound on my computer in order to continue without that. So, be just be aware of that going into it.",76561198352922094,0,25,8,0,8,2023-12-02T18:40:40+00:00
steam,2608050,152693877,english,2023-12-02T03:44:28+00:00,2023-12-02T03:44:28+00:00,True,1,0,0,0.519999980926513672,,False,False,,"Bless the devs for making it free

Just a cozy game of cats and jingle
I loved the ending and the extra interactions

Adorable meows with every click, brain happi :D",76561198821747293,252,85,13,0,13,2023-12-02T03:43:23+00:00
steam,2608050,152683224,english,2023-12-01T23:49:31+00:00,2023-12-01T23:49:31+00:00,True,1,0,0,0.519999980926513672,,False,False,,"Simple and straight forward point-and-click hidden object game! Very pleasant art style and music, as well as a very helpful zoom option. :) Lovely time lovely game",76561198056808257,0,7,17,0,8,2024-12-01T19:10:26+00:00
steam,2608050,154992956,english,2024-01-01T17:49:20+00:00,2024-01-01T17:49:20+00:00,True,4,0,0,0.566861450672149658,,False,False,,My mind was restored for 10min by kittens. It feels good to see achievements keep popping up ;3,76561198122676760,255,77,10,0,10,2024-01-01T17:09:36+00:00
steam,2608050,153816664,english,2023-12-17T20:51:04+00:00,2023-12-17T20:51:04+00:00,True,1,0,0,0.515899777412414551,,False,False,,This is a lovely puzzle game and for the upcoming holidays its even better! I love how the fireworks go off and the little christmas lights around the entire puzzle are animated. The art is very pretty.,76561198271396832,613,177,7,0,7,2023-12-17T20:49:09+00:00
steam,2608050,155018826,english,2024-01-02T00:07:51+00:00,2024-01-02T00:07:51+00:00,True,1,0,0,0.515625,,False,False,,"Another win from Travellin Cats. Love this series, and greatly appreciate the freebie! If you're looking for a quick chill way to spend a few minutes, pick up some Travellin Cats.",76561198133642849,1667,14,53,0,53,2024-01-02T00:05:03+00:00
steam,2608050,152825394,english,2023-12-03T19:34:10+00:00,2023-12-03T19:34:10+00:00,True,3,0,0,0.565217375755310059,,False,False,,"Cats Hidden in Jingle Jam is a hand drawn hidden object game. The game has a nice look and easter eggs to put a smile on your face. 100 cats are hidden on a small map. Find and click on all 100 of them to beat the game. 

The game is fun but very very short. It would take 5-10 minutes to find all the cats. Once you have completed the game once you unlock timed mode, but since you already know the locations of the cats it ain't much.

The game is free and fun for a short bit. Find some cats and enjoy the victory screen. (also try to find al the present)",76561198149222284,2100,166,7,0,7,2023-12-03T19:26:10+00:00
steam,2608050,153379115,english,2023-12-11T15:10:55+00:00,2023-12-11T15:10:55+00:00,True,1,0,0,0.51117318868637085,,False,False,,"Ever since i was born, my family has had cats, there wasn't a moment that we didn't have a cat.
I remember each cat, i love them all, and i miss the late ones.
Now i have 3 cats, and this game brings even more purrfect joy for me.
The only thing that could make this game better, was if there were more cats in it, like a thousand atleast, and even more.
Ps i love cats<3",76561198010157978,0,15,27,0,27,2023-12-11T14:52:14+00:00
steam,2608050,152718857,english,2023-12-02T12:41:35+00:00,2023-12-02T12:44:29+00:00,True,1,2,0,0.507692337036132812,,False,False,,"Cats Hidden in Jingle Jam forces us to confront the age old question ""Where's the damn Cat?"" but cranks the difficulty up to 11. Typically, the cat will simply be behind or under the bed. Here we have 100 different cats all trained in espionage hiding in the great city of Jingle Jam, and they won't settle for lazy hiding spots. Honestly, the mayor of Jingle Jam should do something about this. It's not my problem though. I don't live in Jingle Jam and I will not be visiting this winter. Happy Holidays everybody.",76561198053674074,0,52,13,0,13,2023-12-02T12:34:23+00:00
steam,2608050,153719870,english,2023-12-16T15:07:31+00:00,2023-12-22T03:35:32+00:00,True,1,0,0,0.500696718692779541,,False,False,,"Audience: Beginner
Graphics: Meows
Difficulty: Literally click cats
Story: none
Gameplay: Mewmews
Game time / Length: Really short 
Price: FREE

Cats.
Adorable free game, some of the easter eggs aren't very intuitive, took some googling but they are very cute when found! Be prepared for a symphony of Steam achievement notification sounds along with a lot of meows. <3",76561199274869236,0,12,26,0,26,2023-12-17T11:31:41+00:00
